executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
6,37549,8,32,false,10,0.6,0.7091217041015625,32,false,48,200,28,1.5,0.213592529296875,4,lzf,64,32,true,64,16,50,120,5,true,true,true,false,org.apache.spark.serializer.JavaSerializer,164.67700000000002
6,26025,8,19,false,10,0.6,0.5,32,false,48,200,30,1.77587890625,0.6668701171875,4,lz4,64,32,true,108,64,50,120,3,false,true,true,false,org.apache.spark.serializer.JavaSerializer,177.894
12,31874,8,25,false,10,0.6,0.524688720703125,32,false,48,200,30,1.5,0.50885009765625,114,lz4,64,32,true,115,64,50,120,3,false,true,true,false,org.apache.spark.serializer.JavaSerializer,183.31799999999998
14,25600,8,30,false,77,0.6,0.751373291015625,32,false,48,200,29,1.5,0.44024658203125,4,lzf,64,32,true,96,64,50,315,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,191.42
14,25600,13,22,false,10,0.6,0.5,32,false,48,200,30,1.5,0.22406005859375,4,lz4,64,32,true,102,64,184,183,3,false,true,true,false,org.apache.spark.serializer.JavaSerializer,234.91099999999997
12,28619,8,13,false,10,0.6,0.5194091796875,32,false,48,200,30,1.5,0.586669921875,4,lz4,64,32,true,64,64,50,272,3,false,true,true,false,org.apache.spark.serializer.JavaSerializer,204.683
8,43306,8,27,false,10,0.6,0.5,32,false,48,200,27,3.986572265625,0.47772216796875,4,lzf,64,32,true,20,17,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,151.933
11,29552,8,32,false,10,0.6,0.5,32,false,48,200,11,1.5,0.203826904296875,4,lzf,64,32,true,122,64,50,266,6,true,true,true,false,org.apache.spark.serializer.JavaSerializer,158.289
9,39231,9,12,false,10,0.6,0.798065185546875,32,false,48,200,31,1.5,0.78326416015625,4,lz4,64,32,true,99,64,50,120,3,false,true,true,false,org.apache.spark.serializer.JavaSerializer,180.53599999999997
5,40790,8,21,false,10,0.6,0.802703857421875,32,false,48,200,31,1.5,0.80950927734375,4,lz4,64,32,true,94,64,50,369,3,false,true,true,false,org.apache.spark.serializer.JavaSerializer,185.175
11,39908,8,8,false,10,0.6,0.922332763671875,32,false,48,200,31,1.5,0.41986083984375,4,lz4,64,32,true,102,64,394,120,3,false,true,true,false,org.apache.spark.serializer.JavaSerializer,179.77900000000002
10,40124,47,12,false,10,0.6,0.751373291015625,32,false,48,200,22,1.5,0.44232177734375,4,lzf,64,32,true,20,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,166.063
7,36440,47,27,false,10,0.6,0.5,32,false,48,200,29,1.5,0.480224609375,4,lzf,64,32,true,114,64,332,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,159.3
9,39231,9,12,false,10,0.6,0.798065185546875,32,false,48,200,31,1.5,0.78326416015625,4,lz4,64,32,true,99,64,50,120,3,false,true,true,false,org.apache.spark.serializer.JavaSerializer,163.623
14,25600,16,18,false,10,0.6,0.92919921875,32,false,48,200,31,1.5,0.5908203125,4,lz4,64,32,true,108,64,50,40,3,false,true,true,false,org.apache.spark.serializer.JavaSerializer,229.352
9,39231,9,12,false,10,0.6,0.798065185546875,32,false,48,200,31,1.5,0.78326416015625,4,lz4,64,32,true,99,64,50,120,3,false,true,true,false,org.apache.spark.serializer.JavaSerializer,173.821
14,37436,25,11,false,10,0.6,0.8099212646484375,32,false,48,200,31,1.5,0.731658935546875,4,lz4,64,32,true,64,64,234,120,3,false,true,true,false,org.apache.spark.serializer.JavaSerializer,162.116
13,34719,8,10,false,10,0.6,0.95196533203125,32,false,52,200,31,1.5,0.4549560546875,4,lz4,64,32,true,64,64,50,181,3,false,true,true,false,org.apache.spark.serializer.JavaSerializer,166.795
10,41748,17,12,false,10,0.6,0.5,32,false,48,200,31,1.5,0.2598876953125,29,lz4,64,32,true,95,64,50,120,3,false,true,true,false,org.apache.spark.serializer.JavaSerializer,204.014
9,39231,9,12,false,10,0.6,0.798065185546875,32,false,48,200,31,1.5,0.78326416015625,4,lz4,64,32,true,99,64,50,120,3,false,true,true,false,org.apache.spark.serializer.JavaSerializer,187.421
14,37436,25,11,false,10,0.6,0.8099212646484375,32,false,48,200,31,1.5,0.731658935546875,4,lz4,64,32,true,64,64,50,120,4,false,true,true,false,org.apache.spark.serializer.JavaSerializer,171.00400000000002
12,40420,8,10,false,48,0.6,0.5,32,false,48,200,31,1.5,0.7713623046875,4,lz4,64,32,true,64,64,456,274,3,false,true,true,false,org.apache.spark.serializer.JavaSerializer,172.361
15,33526,20,12,false,10,0.6,0.65789794921875,32,false,73,200,31,1.5,0.7667236328125,4,lz4,64,32,true,64,64,50,120,3,false,true,true,false,org.apache.spark.serializer.JavaSerializer,200.229
11,39908,8,8,false,10,0.6,0.922332763671875,32,false,48,200,31,1.5,0.41986083984375,4,lz4,64,32,true,64,64,404,387,3,false,true,true,false,org.apache.spark.serializer.JavaSerializer,178.563
12,39632,11,8,false,10,0.6,0.972991943359375,32,false,48,200,30,1.5,0.49786376953125,4,lz4,64,32,true,64,64,50,120,7,false,true,true,false,org.apache.spark.serializer.JavaSerializer,181.278
4,29754,40,31,false,80,0.6,0.5,32,false,48,200,21,1.5,0.88140869140625,4,lzf,64,32,true,14,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,166.388
