executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
1,25600,8,8,false,10,0.772216796875,0.5,32,false,32,956,93,1.5,0.07666015625,15,lz4,118,49,true,59,18,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,125.97200000000001
1,25600,8,8,false,10,0.78369140625,0.65576171875,32,false,48,814,100,3.97265625,0.75,65,lz4,70,88,true,26,89,360,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,125.39399999999999
1,25600,8,8,false,10,0.77117919921875,0.5,32,false,77,372,52,2.20654296875,0.0472412109375,38,lz4,120,55,true,64,67,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,123.561
1,25600,8,8,false,10,0.729949951171875,0.608551025390625,32,false,15,240,77,3.969970703125,0.37408447265625,119,lz4,64,30,true,100,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,124.855
1,25600,8,8,false,10,0.7886962890625,0.5,32,false,48,626,100,2.4130859375,0.228271484375,41,lz4,93,87,true,25,68,50,118,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,124.21
10,31883,8,8,false,10,0.6,0.5,32,false,48,196,58,1.5,0.26678466796875,109,lz4,68,81,true,72,100,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,61.52
3,36487,8,17,false,10,0.6,0.5,32,false,65,200,38,3.48583984375,0.75,4,lz4,85,32,true,85,64,50,199,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,102.87
7,25600,8,49,false,23,0.6,0.70965576171875,32,false,48,884,69,1.02783203125,0.75,4,lz4,117,100,true,64,64,223,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,68.225
6,25600,8,8,false,36,0.9033203125,0.5,32,false,77,200,33,2.7890625,0.626953125,4,lz4,97,32,true,116,46,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,66.033
1,25600,45,8,false,79,0.8080596923828125,0.5,32,false,77,293,100,4.8812255859375,0.420379638671875,4,lz4,103,32,true,64,71,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,139.738
9,25600,37,8,false,92,0.8961181640625,0.5,98,false,19,899,100,4.6025390625,0.520751953125,4,lz4,94,32,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,65.10300000000001
13,25600,8,8,false,10,0.619293212890625,0.539154052734375,32,false,48,994,31,3.196533203125,0.24713134765625,4,lz4,74,80,true,51,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,61.799
11,25600,8,41,false,10,0.543792724609375,0.803131103515625,32,false,17,156,36,1.196044921875,0.15985107421875,4,lz4,80,32,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,62.663999999999994
1,25600,8,24,false,10,0.5311737060546875,0.5327301025390625,32,false,6,200,100,4.1561279296875,0.018280029296875,4,lz4,102,38,true,103,64,50,272,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,135.909
1,25600,8,39,false,10,0.50567626953125,0.53961181640625,32,false,32,200,100,2.97119140625,0.6900634765625,4,lz4,67,122,true,79,64,50,200,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,136.501
7,25600,8,36,false,10,0.6,0.5058746337890625,32,false,94,668,100,1.7176513671875,0.508270263671875,4,lz4,64,8,true,52,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,74.46600000000001
1,32284,19,8,false,10,0.65545654296875,0.82708740234375,32,false,48,200,100,3.17529296875,0.5081787109375,79,lz4,96,97,true,88,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,165.407
1,39794,8,8,false,10,0.561370849609375,0.682281494140625,32,false,48,200,100,2.155029296875,0.36578369140625,22,lz4,114,126,true,26,64,50,312,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,232.58599999999998
13,41580,8,8,false,10,0.590179443359375,0.754791259765625,32,false,48,200,100,4.906005859375,0.58184814453125,89,lz4,99,83,true,70,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,56.687
13,25600,8,8,false,10,0.6,0.55389404296875,32,false,48,600,100,4.35302734375,0.8724365234375,62,lz4,64,58,true,87,122,50,308,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,52.23
2,25600,8,8,false,10,0.6,0.5,99,false,124,200,34,2.170654296875,0.65728759765625,60,lz4,70,112,true,113,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,82.963
1,28753,8,8,false,10,0.6,0.5,61,false,48,200,87,4.433837890625,0.43377685546875,94,lz4,110,32,true,92,89,50,207,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,163.597
8,42945,8,8,false,10,0.6,0.5,32,false,22,200,40,4.68994140625,0.4791259765625,4,lz4,111,32,true,80,71,50,324,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,65.788
11,39457,8,8,false,10,0.8891754150390625,0.5,32,false,42,931,100,3.7059326171875,0.872528076171875,4,lz4,112,32,true,26,64,50,432,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,65.94
10,25927,8,8,false,10,0.5402374267578125,0.9759063720703124,113,false,48,521,100,1.3587646484375,0.842987060546875,4,lz4,64,32,true,107,64,50,243,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,67.30199999999999
7,42771,8,12,false,10,0.6,0.8673858642578125,32,false,78,922,100,4.5277099609375,0.460906982421875,4,lz4,64,5,true,64,64,50,350,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,92.09299999999999
10,30446,8,18,false,10,0.6099853515625,0.5,32,false,48,277,55,2.3564453125,0.761962890625,4,lz4,64,90,true,84,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,67.812
8,28812,8,40,false,10,0.6,0.8012237548828125,110,false,70,200,37,4.2362060546875,0.587188720703125,4,lz4,64,30,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,68.96
