executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
3,40185,14,40,true,57,0.7406118905090109,0.8550910442625868,89,false,127,723,18,2.1510557041310103,0.7008145353564507,77,lzf,75,113,true,56,66,85,222,9,true,false,true,true,org.apache.spark.serializer.KryoSerializer,41.317
11,28884,47,24,false,100,0.6339319553142816,0.9144763874060552,35,false,35,768,65,2.1397628958363266,0.5417376954793289,105,lz4,94,34,true,118,49,487,462,7,true,false,false,false,org.apache.spark.serializer.KryoSerializer,31.345
3,34407,44,36,false,80,0.7639226198399799,0.9310516993220784,22,true,107,359,63,3.009877403645107,0.3343792397701093,67,lzf,100,14,true,69,86,98,455,3,true,true,true,true,org.apache.spark.serializer.JavaSerializer,30.031999999999996
4,38385,14,24,false,83,0.9544756230961636,0.665662326704431,63,true,118,629,21,1.2525717319631002,0.5149986961900997,108,lz4,80,87,false,95,68,355,198,8,true,true,false,true,org.apache.spark.serializer.JavaSerializer,29.11
15,43069,38,29,false,75,0.7067069920482278,0.8685581237062684,35,true,58,749,43,2.006329525288175,0.5869979327487818,123,lz4,76,6,true,97,53,182,395,3,false,true,false,true,org.apache.spark.serializer.JavaSerializer,31.343000000000004
5,32450,38,33,false,97,0.8367982539747548,0.6467908853253155,45,true,44,751,85,2.0129417880715224,0.9586746851988672,78,lzf,97,31,false,55,87,223,439,10,true,true,true,false,org.apache.spark.serializer.JavaSerializer,30.483
12,39593,23,11,true,18,0.8672977297442578,0.6547603170147229,87,true,9,673,50,4.261282975923596,0.6002030664705462,88,lzf,90,28,true,109,73,323,113,4,true,true,false,true,org.apache.spark.serializer.KryoSerializer,33.117
13,26415,43,23,true,19,0.7554651591992404,0.7085325774252227,96,true,11,300,84,3.594956378077123,0.32042789709922265,62,lzf,99,34,true,93,81,255,331,2,true,false,false,true,org.apache.spark.serializer.KryoSerializer,30.662
3,44011,31,36,true,31,0.7229920729383953,0.862442323520733,117,false,25,941,22,1.730925439930074,0.7917641249544194,38,lz4,74,115,false,87,122,395,479,6,true,true,true,true,org.apache.spark.serializer.KryoSerializer,56.199
8,37705,25,34,true,32,0.9601307101424486,0.9437205589422859,55,false,8,672,83,3.3106904615179578,0.7429788634357645,61,lzf,69,84,true,73,67,252,369,9,true,true,true,false,org.apache.spark.serializer.JavaSerializer,32.583
9,41373,14,22,false,39,0.7220128057015355,0.8001925087846979,54,true,114,522,94,1.9347883112147044,0.4380391974041648,25,lzf,121,96,false,82,93,313,86,5,true,false,false,false,org.apache.spark.serializer.JavaSerializer,34.29
6,30260,48,33,true,76,0.7992333450635996,0.9729508428418019,32,false,110,822,24,3.031266562328556,0.5900880133485182,94,lzf,75,11,false,29,116,69,487,5,false,true,true,true,org.apache.spark.serializer.JavaSerializer,29.767
8,25639,43,43,true,34,0.8926042565035914,0.8282920831230463,52,false,37,398,29,4.683747773102919,0.32676085254357445,93,lz4,88,59,false,96,38,72,272,2,true,true,true,false,org.apache.spark.serializer.JavaSerializer,34.816
16,40923,13,32,true,40,0.6475535776504266,0.6180627327252168,115,true,75,590,74,1.7625436832719088,0.2542946643939693,86,lz4,114,13,true,93,26,191,147,3,false,true,true,true,org.apache.spark.serializer.JavaSerializer,32.311
3,36390,34,9,true,38,0.9173186781282486,0.8680893778332146,40,true,93,870,61,4.804083578053714,0.7823219667552829,19,lz4,119,107,true,17,3,384,297,10,true,true,false,true,org.apache.spark.serializer.JavaSerializer,35.333
4,26525,45,46,false,50,0.6348682192133944,0.6453278323228046,28,false,10,840,41,2.8325488654214537,0.16569479559892686,82,lzf,93,40,true,98,32,337,142,9,true,false,false,true,org.apache.spark.serializer.JavaSerializer,30.983
16,30712,23,18,true,89,0.7449315428551756,0.8859590116650966,67,false,91,991,75,1.26152423601523,0.29026496932484697,87,lz4,87,54,true,57,78,373,405,9,false,true,true,false,org.apache.spark.serializer.KryoSerializer,30.738000000000003
2,28699,17,14,false,25,0.6372976226032159,0.6398746890045581,108,true,72,666,28,2.5686362716994826,0.9936010792250688,76,lz4,82,46,true,115,14,110,357,10,true,false,true,true,org.apache.spark.serializer.KryoSerializer,53.104
10,35349,43,11,true,97,0.8506454602355077,0.9782686230325224,3,false,93,313,17,2.324648709196248,0.2154168827274085,9,lzf,100,102,false,83,73,259,301,3,false,true,false,false,org.apache.spark.serializer.KryoSerializer,39.3
6,32362,25,38,true,42,0.8758146591378784,0.6358250072499138,120,true,55,739,27,4.902218368123704,0.8478047379515736,6,lzf,83,25,true,86,127,182,193,4,false,true,false,true,org.apache.spark.serializer.JavaSerializer,38.639
4,35392,33,32,true,34,0.8716269695754626,0.6524122030357142,13,false,62,176,100,2.2566535691031344,0.42355988853164894,15,lz4,113,85,true,96,61,306,386,9,true,true,false,false,org.apache.spark.serializer.JavaSerializer,40.124
8,31693,29,16,true,13,0.8922655382391035,0.7506410056149654,127,false,9,455,64,1.641018704280354,0.538189247434286,47,lzf,76,90,false,60,22,122,157,3,true,false,false,false,org.apache.spark.serializer.JavaSerializer,32.264
12,33646,42,47,false,24,0.6351815373275363,0.704577512649139,10,false,75,908,95,4.414003537557967,0.5613023888976696,64,lz4,105,4,true,108,82,110,396,8,true,false,false,true,org.apache.spark.serializer.JavaSerializer,32.422
15,26386,15,14,true,56,0.7579820599661273,0.8674644025458347,121,false,21,267,54,3.31330134761524,0.4431081539117878,60,lz4,75,61,false,111,118,148,176,6,false,false,false,true,org.apache.spark.serializer.JavaSerializer,30.017
10,36307,47,32,false,61,0.6056340334333236,0.8241504191512002,115,true,55,357,50,2.2951648224407792,0.4614128157211901,72,lzf,83,124,true,111,48,412,472,9,false,true,true,true,org.apache.spark.serializer.KryoSerializer,41.31399999999999
4,39942,28,9,false,94,0.9463615115411079,0.9080150097552704,83,false,65,307,37,3.3623446557335868,0.9704887813542178,95,lzf,76,54,false,103,30,160,349,2,false,false,true,true,org.apache.spark.serializer.KryoSerializer,28.348000000000003
16,37917,14,10,false,30,0.8019725737760814,0.7314831639962468,23,false,90,521,60,1.3620822532906651,0.6617825245402799,57,lzf,77,13,true,15,31,223,152,4,false,false,false,true,org.apache.spark.serializer.JavaSerializer,32.097
4,43241,20,27,true,55,0.9216411192621096,0.7722338764725056,63,true,66,161,22,2.683867022488976,0.6303881013741636,63,lz4,105,46,false,24,58,217,379,8,false,true,true,true,org.apache.spark.serializer.KryoSerializer,30.318
6,43604,47,10,true,94,0.6827415990705025,0.8812539138488853,89,false,81,766,76,1.391904533915466,0.4981629612089952,73,lzf,80,51,false,69,4,280,332,8,false,false,false,false,org.apache.spark.serializer.JavaSerializer,29.5
6,25600,8,8,false,10,0.6,0.957275390625,84,false,48,786,45,1.416015625,0.75,77,lz4,83,33,true,64,64,50,101,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,33.586
12,27848,39,16,true,84,0.6100921456476173,0.9165641198121902,11,true,46,329,48,1.4524467037686668,0.4015250577911616,87,lzf,76,49,false,50,47,97,319,4,false,false,true,false,org.apache.spark.serializer.KryoSerializer,29.868000000000002
8,32182,39,16,true,89,0.8568514552001718,0.6212793895120825,82,true,33,361,21,1.2004711009239042,0.4174160951264858,108,lz4,77,23,true,44,97,332,311,5,false,false,false,true,org.apache.spark.serializer.JavaSerializer,31.075
5,25615,46,24,false,88,0.8010571278266589,0.7884986277516784,74,true,42,611,52,1.1803354023459447,0.11191793599048676,59,lz4,93,57,false,58,65,176,26,7,true,false,true,true,org.apache.spark.serializer.JavaSerializer,33.778
11,42251,45,22,false,46,0.6974239417552603,0.9724836671350094,21,true,111,864,78,1.4405725748876157,0.6695271569870586,103,lzf,107,74,true,38,104,427,37,7,false,false,true,true,org.apache.spark.serializer.KryoSerializer,32.519
8,43167,24,48,true,73,0.9139281635960722,0.82681672876494,15,true,64,612,52,1.5055622684579817,0.2763046896300685,103,lzf,82,5,true,80,45,160,160,5,false,false,true,true,org.apache.spark.serializer.KryoSerializer,32.617
4,41889,37,47,true,50,0.8394091285128664,0.8892306216400907,102,true,67,451,22,1.17849411118808,0.5983306436772965,62,lzf,82,5,false,44,124,252,168,9,true,false,false,true,org.apache.spark.serializer.KryoSerializer,30.038
11,42322,23,11,true,76,0.6547366629765986,0.9236332036815644,11,false,35,545,42,1.4832073230957417,0.19496369027762966,84,lz4,99,105,false,55,94,158,172,8,false,true,true,false,org.apache.spark.serializer.KryoSerializer,32.811
3,37481,29,26,true,33,0.7790801067946358,0.8416666587806383,30,false,86,178,88,4.863172763606835,0.3557091601639871,47,lzf,105,11,false,82,28,421,200,6,false,false,false,true,org.apache.spark.serializer.JavaSerializer,51.842
4,42292,8,8,false,10,0.6,0.54437255859375,32,false,48,200,59,2.09521484375,0.4666748046875,69,lz4,76,91,true,64,64,50,424,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,31.2
7,39306,31,9,true,48,0.7810912838109191,0.6328357774414928,24,true,20,764,77,1.6026036689954286,0.9552774650367892,124,lzf,125,63,true,24,127,418,33,2,false,false,true,false,org.apache.spark.serializer.JavaSerializer,29.618000000000002
3,33234,42,42,false,30,0.7815587261923647,0.8897300799807255,30,true,128,341,93,1.8962348248690333,0.8370571353959405,60,lzf,101,19,false,69,69,88,43,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,32.506
4,41964,41,36,true,94,0.6296640594757186,0.8257795643768441,29,true,42,817,51,2.5710255386204754,0.6728258397138451,48,lzf,95,29,true,68,83,161,181,9,true,false,true,true,org.apache.spark.serializer.KryoSerializer,30.041999999999998
14,42051,35,36,true,52,0.8712432741840057,0.7363208724363092,102,true,125,625,27,1.4833042543759107,0.6946738618771792,52,lzf,91,74,false,56,55,156,36,2,false,false,true,false,org.apache.spark.serializer.JavaSerializer,32.509
4,42490,8,8,false,10,0.6,0.5,32,false,48,200,98,1.30615234375,0.75,63,lz4,117,112,true,49,62,50,212,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,31.264
4,42606,19,49,true,42,0.987165030191862,0.7659328424632773,65,true,93,531,50,1.761156319587613,0.6949151072086128,55,lz4,126,54,true,15,126,282,55,5,true,false,false,false,org.apache.spark.serializer.KryoSerializer,30.331
7,43017,44,48,true,77,0.7909473656854159,0.9787171068875092,38,false,47,489,29,2.210685786706878,0.3902224329679567,56,lz4,128,43,false,23,15,80,134,9,false,true,false,true,org.apache.spark.serializer.JavaSerializer,30.005
3,35144,36,44,false,77,0.8883608209712683,0.8684520098464983,6,false,112,172,45,1.4805708888113631,0.5828949434986915,46,lzf,86,35,true,119,71,70,49,2,false,false,false,true,org.apache.spark.serializer.JavaSerializer,32.515
7,32505,10,20,false,80,0.6571203699082461,0.6262631364279159,124,true,128,118,100,1.7096592886052289,0.9170348926140864,46,lzf,120,83,true,64,107,190,330,2,false,true,false,false,org.apache.spark.serializer.JavaSerializer,31.959
4,42461,17,37,true,20,0.6298449551908659,0.7527155877865508,18,true,77,643,51,1.1913784161848693,0.9569528541225291,125,lzf,117,127,false,94,54,177,202,5,false,true,false,false,org.apache.spark.serializer.JavaSerializer,29.334
5,43213,34,40,true,46,0.9660420367263788,0.9637460972756696,96,true,49,312,98,1.503285265128414,0.5539698313290746,81,lzf,88,90,false,63,112,63,330,2,false,true,true,true,org.apache.spark.serializer.KryoSerializer,28.924
3,39579,41,46,false,87,0.6027849748482546,0.6521583010354731,100,true,102,171,50,3.288851231497006,0.17107164064481448,39,lzf,119,14,false,21,101,84,51,9,true,true,false,true,org.apache.spark.serializer.JavaSerializer,49.188
5,43692,14,32,false,50,0.78552373867025,0.7416939104164715,42,true,55,873,69,1.6393538948769366,0.281790917310621,49,lzf,128,39,true,95,77,262,251,3,false,true,false,false,org.apache.spark.serializer.JavaSerializer,30.682
4,37496,29,47,true,85,0.8540885074839157,0.828892630386437,112,true,81,422,37,1.4809758533971829,0.8598098311083533,117,lz4,71,75,true,71,109,379,353,7,false,false,true,false,org.apache.spark.serializer.JavaSerializer,30.045
4,42119,8,8,false,10,0.6,0.8089599609375,32,false,48,200,85,1.4599609375,0.75,123,lz4,124,117,true,64,127,50,435,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,29.778000000000002
7,41143,31,38,true,65,0.7849916930302774,0.9290624348634896,88,false,13,161,80,1.3074415301395144,0.9290073828956747,116,lzf,109,74,true,69,122,94,294,9,false,true,true,false,org.apache.spark.serializer.JavaSerializer,29.226999999999997
3,26162,8,8,false,10,0.8570556640625,0.9840087890625,32,false,48,200,43,1.0888671875,0.75,100,lz4,103,32,true,64,105,50,75,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,32.239000000000004
3,32125,8,8,false,10,0.845458984375,0.767333984375,32,false,48,200,36,1.5,0.75,54,lz4,124,32,true,64,56,116,455,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,30.448
3,30048,8,8,false,10,0.97882080078125,0.78082275390625,32,false,48,200,92,2.01611328125,0.3861083984375,37,lz4,123,32,true,64,64,50,186,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,31.092
3,31062,38,39,false,15,0.9961292204751152,0.8952235385316947,6,true,62,265,50,2.0115947881633645,0.3563876783513751,64,lzf,109,26,true,88,39,184,362,3,false,true,false,true,org.apache.spark.serializer.JavaSerializer,28.636
4,42134,8,8,false,10,0.998992919921875,0.5,32,false,48,539,72,1.636962890625,0.75,40,lz4,64,6,true,64,38,50,234,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,35.61
4,28121,8,8,false,10,0.960174560546875,0.956573486328125,32,false,48,680,65,1.270751953125,0.75,58,lz4,64,32,true,64,106,50,196,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,32.663000000000004
4,35550,8,8,false,10,0.807464599609375,0.5,32,false,48,508,83,1.831298828125,0.66461181640625,106,lz4,64,32,true,64,126,50,375,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,36.751999999999995
4,29984,8,8,false,10,0.810028076171875,0.5,5,false,48,930,88,1.772705078125,0.75,126,lz4,64,32,true,64,112,50,318,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,32.632
4,40631,8,8,false,10,0.946990966796875,0.5,32,false,48,200,25,2.403076171875,0.75,125,lz4,123,32,true,64,81,50,377,1,true,true,true,false,org.apache.spark.serializer.JavaSerializer,30.561
13,41966,25,21,false,97,0.6011810395894761,0.6729013376510941,33,false,36,776,90,1.321010024363622,0.1156725520009661,39,lzf,118,36,true,57,73,95,163,4,true,false,false,true,org.apache.spark.serializer.KryoSerializer,34.111999999999995
4,41611,8,8,false,10,0.798095703125,0.940673828125,32,false,48,200,33,1.482421875,0.75,46,lz4,119,32,true,64,46,50,256,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,31.761999999999997
4,26302,8,8,false,10,0.92431640625,0.5,9,false,48,629,46,1.84765625,0.75,59,lz4,123,32,true,64,64,50,407,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,32.864000000000004
4,30384,8,8,false,10,0.831390380859375,0.708892822265625,32,false,48,200,36,1.210205078125,0.75,115,lz4,125,32,true,64,61,50,409,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,31.215999999999998
4,30007,8,8,false,10,0.86444091796875,0.94232177734375,84,false,48,200,70,1.5,0.75,72,lz4,124,32,true,64,103,50,421,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,32.205999999999996
4,32002,41,45,true,14,0.9583865633637929,0.6581824586865993,20,true,124,794,85,2.210251676142211,0.13661650957106086,77,lz4,116,50,true,29,107,162,308,3,false,false,false,false,org.apache.spark.serializer.KryoSerializer,31.7
4,41611,8,8,false,10,0.798095703125,0.940673828125,32,false,48,200,33,1.482421875,0.75,46,lz4,119,32,true,64,46,50,256,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,31.281999999999996
4,31835,47,14,true,16,0.8004405995295906,0.8016613745342323,6,false,34,180,87,2.5540499615134724,0.5972280061054499,53,lzf,106,67,true,59,56,303,367,2,false,true,true,false,org.apache.spark.serializer.JavaSerializer,30.64
4,27956,8,8,false,10,0.6,0.975616455078125,32,false,48,628,59,1.835693359375,0.75,38,lz4,126,32,true,64,63,50,120,2,true,true,true,false,org.apache.spark.serializer.JavaSerializer,33.389
4,27956,8,8,false,10,0.975616455078125,0.793426513671875,32,false,48,200,59,1.835693359375,0.75,38,lz4,126,32,true,64,64,50,256,2,true,true,true,false,org.apache.spark.serializer.JavaSerializer,32.412
4,30384,8,8,false,10,0.831390380859375,0.5,32,false,48,476,36,1.210205078125,0.75,115,lz4,125,32,true,64,61,50,409,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,31.311999999999998
4,31519,8,8,false,10,0.94842529296875,0.5,2,false,48,200,96,1.06396484375,0.75,58,lz4,122,32,true,64,27,50,314,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,31.914
4,33800,8,8,false,10,0.6,0.5,32,false,48,267,77,1.799560546875,0.04888916015625,119,lz4,126,32,true,64,90,50,268,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,36.309
4,31474,8,8,false,10,0.6,0.5,21,false,48,172,34,1.64404296875,0.0352783203125,112,lz4,121,32,true,64,64,50,237,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,32.52
4,32843,22,21,false,16,0.9542714142870916,0.7325249039251942,75,false,82,289,73,3.14220636290374,0.309263057895,85,lz4,107,7,true,107,29,175,195,2,false,false,true,false,org.apache.spark.serializer.JavaSerializer,35.159
4,30471,8,8,false,10,0.77642822265625,0.5,32,false,48,200,60,1.13134765625,0.4996337890625,47,lz4,126,32,true,64,43,50,269,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,31.997
4,31780,8,8,false,10,0.6,0.5,32,false,48,918,68,1.31396484375,0.9901123046875,125,lz4,64,17,true,64,120,50,420,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,32.44
4,32846,8,8,false,10,0.864227294921875,0.5,53,false,48,200,66,1.371337890625,0.18243408203125,117,lz4,64,32,true,64,75,50,374,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,34.641999999999996
4,36047,8,8,false,10,0.875762939453125,0.831756591796875,32,false,48,200,47,3.286865234375,0.75,35,lz4,120,32,true,64,122,50,386,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,34.134
4,29644,8,8,false,10,0.856597900390625,0.601898193359375,16,false,48,302,97,1.5,0.75,35,lz4,64,32,true,64,109,50,81,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,33.48
4,26923,8,8,false,10,0.6,0.5,32,false,48,481,37,1.5,0.55712890625,121,lz4,121,30,true,64,107,50,338,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,32.664
4,42623,8,8,false,10,0.8499755859375,0.5,32,false,48,979,51,3.0087890625,0.420654296875,33,lz4,64,30,true,64,64,50,399,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,32.027
4,28904,8,8,false,10,0.897918701171875,0.5,51,false,48,265,15,1.038330078125,0.75,23,lz4,64,32,true,64,104,50,20,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,34.594
4,30471,8,8,false,10,0.77642822265625,0.5,32,false,48,200,60,1.13134765625,0.4996337890625,47,lz4,126,32,true,64,43,50,269,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,31.961
4,29123,8,8,false,10,0.8743896484375,0.9954833984375,27,false,48,200,31,1.5,0.75,110,lz4,121,32,true,64,26,50,254,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,31.238000000000003
4,30569,8,8,false,10,0.6,0.800018310546875,21,false,48,200,61,2.013916015625,0.46612548828125,96,lz4,64,32,true,64,119,50,20,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,32.371
4,30384,8,8,false,10,0.831390380859375,0.5,32,false,48,476,36,1.210205078125,0.75,115,lz4,125,32,true,64,61,50,409,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,31.169
4,43020,8,8,false,10,0.988616943359375,0.5,32,false,48,600,40,1.389892578125,0.68121337890625,37,lz4,64,32,true,64,69,50,112,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,32.531
4,33171,8,8,false,10,0.6,0.5,32,false,48,898,29,3.67041015625,0.75,118,lz4,118,32,true,64,111,50,295,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,32.291
4,42151,8,8,false,10,0.818603515625,0.5,32,false,48,200,31,1.548828125,0.26318359375,117,lz4,64,22,true,64,89,50,191,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,30.724
4,42151,8,8,false,10,0.818603515625,0.5,32,false,48,200,22,2.052734375,0.75,117,lz4,64,32,true,64,22,50,352,4,true,true,true,false,org.apache.spark.serializer.JavaSerializer,31.006999999999998
4,31606,8,8,false,10,0.6,0.5,22,false,48,200,45,1.275634765625,0.75,35,lz4,125,32,true,79,23,50,409,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,32.38
4,32380,8,8,false,10,0.883941650390625,0.988616943359375,32,false,48,254,91,1.5,0.75,80,lz4,124,32,true,64,114,50,257,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,32.134
13,43579,8,8,false,10,0.9648590087890624,0.5,32,false,48,200,83,1.1678466796875,0.105194091796875,108,lz4,64,114,true,64,108,50,445,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,33.691
